chr	start	end	gene_symbol	exon	transcript_id
chr1_KI270762v1_alt	108916	109024	TNFRSF14	2	NM_003820
chr1_KI270762v1_alt	109533	109658	TNFRSF14	3	NM_003820
chr1_KI270762v1_alt	111013	111168	TNFRSF14	4	NM_003820
chr1_KI270762v1_alt	111814	111904	TNFRSF14	5	NM_003820
chr1_KI270762v1_alt	112863	113005	TNFRSF14	6	NM_003820
chr1_KI270762v1_alt	114055	114086	TNFRSF14	7	NM_003820
chr1_KI270762v1_alt	114338	116812	TNFRSF14	8	NM_003820
chr1_KI270762v1_alt	137967	138138	PRXL2B	1	NM_152371
chr1_KI270762v1_alt	138281	138485	PRXL2B	2	NM_152371
chr1_KI270762v1_alt	138931	138982	PRXL2B	3	NM_152371
chr1_KI270762v1_alt	139580	139643	PRXL2B	4	NM_152371
chr1_KI270762v1_alt	139740	139815	PRXL2B	5	NM_152371
chr1_KI270762v1_alt	140112	140230	PRXL2B	6	NM_152371
chr1_KI270762v1_alt	140600	142658	PRXL2B	7	NM_152371
chr1_KI270762v1_alt	77654	77786	PANK4	1	NM_018216
chr1_KI270762v1_alt	72908	72990	PANK4	2	NM_018216
chr1_KI270762v1_alt	72291	72505	PANK4	3	NM_018216
chr1_KI270762v1_alt	71913	72096	PANK4	4	NM_018216
chr1_KI270762v1_alt	71512	71604	PANK4	5	NM_018216
chr1_KI270762v1_alt	70991	71144	PANK4	6	NM_018216
chr1_KI270762v1_alt	70333	70514	PANK4	7	NM_018216
chr1_KI270762v1_alt	69706	69787	PANK4	8	NM_018216
chr1_KI270762v1_alt	69354	69454	PANK4	9	NM_018216
chr1_KI270762v1_alt	66752	66907	PANK4	10	NM_018216
chr1_KI270762v1_alt	65544	65656	PANK4	11	NM_018216
chr1_KI270762v1_alt	65192	65279	PANK4	12	NM_018216
chr1_KI270762v1_alt	64078	64229	PANK4	13	NM_018216
chr1_KI270762v1_alt	62818	62873	PANK4	14	NM_018216
chr1_KI270762v1_alt	62528	62577	PANK4	15	NM_018216
chr1_KI270762v1_alt	61868	61972	PANK4	16	NM_018216
chr1_KI270762v1_alt	61247	61347	PANK4	17	NM_018216
chr1_KI270762v1_alt	61052	61120	PANK4	18	NM_018216
chr1_KI270762v1_alt	59727	60250	PANK4	19	NM_018216
chr1_KI270762v1_alt	81301	81453	HES5	1	NM_001010926
chr1_KI270762v1_alt	81036	81201	HES5	2	NM_001010926
chr1_KI270762v1_alt	79935	80939	HES5	3	NM_001010926
chr1_KI270762v1_alt	184053	184203	MMEL1	1	NM_033467
chr1_KI270762v1_alt	180521	180711	MMEL1	2	NM_033467
chr1_KI270762v1_alt	163317	163394	MMEL1	3	NM_033467
chr1_KI270762v1_alt	162471	162530	MMEL1	4	NM_033467
chr1_KI270762v1_alt	160860	161021	MMEL1	5	NM_033467
chr1_KI270762v1_alt	160529	160609	MMEL1	6	NM_033467
chr1_KI270762v1_alt	158164	158259	MMEL1	7	NM_033467
chr1_KI270762v1_alt	157438	157556	MMEL1	8	NM_033467
chr1_KI270762v1_alt	156748	156813	MMEL1	9	NM_033467
chr1_KI270762v1_alt	155337	155471	MMEL1	10	NM_033467
chr1_KI270762v1_alt	155074	155163	MMEL1	11	NM_033467
chr1_KI270762v1_alt	149844	149980	MMEL1	12	NM_033467
chr1_KI270762v1_alt	149397	149490	MMEL1	13	NM_033467
chr1_KI270762v1_alt	147751	147879	MMEL1	14	NM_033467
chr1_KI270762v1_alt	147199	147297	MMEL1	15	NM_033467
chr1_KI270762v1_alt	146466	146549	MMEL1	16	NM_033467
chr1_KI270762v1_alt	145980	146083	MMEL1	17	NM_033467
chr1_KI270762v1_alt	145575	145633	MMEL1	18	NM_033467
chr1_KI270762v1_alt	145004	145123	MMEL1	19	NM_033467
chr1_KI270762v1_alt	144023	144156	MMEL1	20	NM_033467
chr1_KI270762v1_alt	143845	143910	MMEL1	21	NM_033467
chr1_KI270762v1_alt	143122	143217	MMEL1	22	NM_033467
chr1_KI270762v1_alt	142747	142823	MMEL1	23	NM_033467
chr1_KI270762v1_alt	141830	142279	MMEL1	24	NM_033467
chr1_KI270762v1_alt	352677	353522	TTC34	1	NM_001242672
chr1_KI270762v1_alt	350655	350880	TTC34	2	NM_001242672
chr1_KI270762v1_alt	348993	349197	TTC34	3	NM_001242672
chr1_KI270762v1_alt	346783	346949	TTC34	4	NM_001242672
chr1_KI270762v1_alt	196079	196349	TTC34	5	NM_001242672
chr1_KI270762v1_alt	195050	195264	TTC34	6	NM_001242672
chr1_KI270762v1_alt	192054	192680	TTC34	7	NM_001242672
chr1_KI270763v1_alt	268149	268348	SDCCAG8	1	NM_006642
chr1_KI270763v1_alt	282213	282365	SDCCAG8	2	NM_006642
chr1_KI270763v1_alt	283086	283171	SDCCAG8	3	NM_006642
chr1_KI270763v1_alt	286651	286764	SDCCAG8	4	NM_006642
chr1_KI270763v1_alt	298380	298505	SDCCAG8	5	NM_006642
chr1_KI270763v1_alt	305199	305327	SDCCAG8	6	NM_006642
chr1_KI270763v1_alt	316821	316885	SDCCAG8	7	NM_006642
chr1_KI270763v1_alt	320097	320285	SDCCAG8	8	NM_006642
chr1_KI270763v1_alt	328863	329001	SDCCAG8	9	NM_006642
chr1_KI270763v1_alt	342648	342800	SDCCAG8	10	NM_006642
chr1_KI270763v1_alt	353147	353281	SDCCAG8	11	NM_006642
chr1_KI270763v1_alt	356323	356439	SDCCAG8	12	NM_006642
chr1_KI270763v1_alt	390829	390971	SDCCAG8	13	NM_006642
chr1_KI270763v1_alt	427810	427937	SDCCAG8	14	NM_006642
chr1_KI270763v1_alt	430076	430184	SDCCAG8	15	NM_006642
chr1_KI270763v1_alt	438535	438666	SDCCAG8	16	NM_006642
chr1_KI270763v1_alt	501122	501248	SDCCAG8	17	NM_006642
chr1_KI270763v1_alt	511864	512199	SDCCAG8	18	NM_006642
chr1_KI270763v1_alt	267148	267389	CEP170	1	NM_014812
chr1_KI270763v1_alt	237284	237429	CEP170	2	NM_014812
chr1_KI270763v1_alt	233832	233921	CEP170	3	NM_014812
chr1_KI270763v1_alt	223992	224072	CEP170	4	NM_014812
chr1_KI270763v1_alt	212885	212941	CEP170	5	NM_014812
chr1_KI270763v1_alt	212626	212788	CEP170	6	NM_014812
chr1_KI270763v1_alt	211168	211302	CEP170	7	NM_014812
chr1_KI270763v1_alt	203126	203602	CEP170	8	NM_014812
chr1_KI270763v1_alt	198367	198530	CEP170	9	NM_014812
chr1_KI270763v1_alt	197887	198180	CEP170	10	NM_014812
chr1_KI270763v1_alt	184805	184954	CEP170	11	NM_014812
chr1_KI270763v1_alt	181736	181862	CEP170	12	NM_014812
chr1_KI270763v1_alt	176392	178224	CEP170	13	NM_014812
chr1_KI270763v1_alt	168329	168563	CEP170	14	NM_014812
chr1_KI270763v1_alt	154424	154571	CEP170	15	NM_014812
chr1_KI270763v1_alt	152045	152215	CEP170	16	NM_014812
chr1_KI270763v1_alt	148251	148339	CEP170	17	NM_014812
chr1_KI270763v1_alt	141468	141561	CEP170	18	NM_014812
chr1_KI270763v1_alt	140357	140408	CEP170	19	NM_014812
chr1_KI270763v1_alt	136536	138846	CEP170	20	NM_014812
chr1_KI270763v1_alt	866500	866703	AKT3	1	NM_005465
chr1_KI270763v1_alt	855223	855380	AKT3	2	NM_005465
chr1_KI270763v1_alt	707699	707824	AKT3	3	NM_005465
chr1_KI270763v1_alt	676880	676991	AKT3	4	NM_005465
chr1_KI270763v1_alt	658001	658145	AKT3	5	NM_005465
chr1_KI270763v1_alt	649719	649850	AKT3	6	NM_005465
chr1_KI270763v1_alt	627204	627269	AKT3	7	NM_005465
chr1_KI270763v1_alt	625779	625847	AKT3	8	NM_005465
chr1_KI270763v1_alt	585034	585156	AKT3	9	NM_005465
chr1_KI270763v1_alt	575828	575956	AKT3	10	NM_005465
chr1_KI270763v1_alt	564837	565051	AKT3	11	NM_005465
chr1_KI270763v1_alt	557618	557705	AKT3	12	NM_005465
chr1_KI270763v1_alt	524432	524534	AKT3	13	NM_005465
chr1_KI270763v1_alt	511832	517442	AKT3	14	NM_005465
chr1_KI270765v1_alt	104160	104944	PPIAL4E	1	NM_001144032
chr1_KI270765v1_alt	104160	104944	PPIAL4D	1	NM_001164261
chr1_KI270765v1_alt	104160	104944	PPIAL4F	1	NM_001164262
chr1_KI270766v1_alt	115815	115976	PRAMEF27	1	NM_001300891
chr1_KI270766v1_alt	118715	119023	PRAMEF27	2	NM_001300891
chr1_KI270766v1_alt	119691	120272	PRAMEF27	3	NM_001300891
chr1_KI270766v1_alt	122021	122914	PRAMEF27	4	NM_001300891
chr1_KI270766v1_alt	115922	115976	PRAMEF11	1	NM_001146344
chr1_KI270766v1_alt	118715	119023	PRAMEF11	2	NM_001146344
chr1_KI270766v1_alt	119691	120272	PRAMEF11	3	NM_001146344
chr1_KI270766v1_alt	122021	122919	PRAMEF11	4	NM_001146344
chr1_KI270766v1_alt	118715	119023	PRAMEF26	1	NM_001306072
chr1_KI270766v1_alt	119691	120272	PRAMEF26	2	NM_001306072
chr1_KI270766v1_alt	122021	122914	PRAMEF26	3	NM_001306072
chr1_KI270766v1_alt	118715	119023	PRAMEF25	1	NM_001310134
chr1_KI270766v1_alt	119691	120272	PRAMEF25	2	NM_001310134
chr1_KI270766v1_alt	122021	123068	PRAMEF25	3	NM_001310134
chr1_KI270766v1_alt	118731	119023	PRAMEF9	1	NM_001010890
chr1_KI270766v1_alt	119691	120272	PRAMEF9	2	NM_001010890
chr1_KI270766v1_alt	122021	122582	PRAMEF9	3	NM_001010890
chr1_KI270766v1_alt	197645	197743	PRAMEF5	1	NM_001013407
chr1_KI270766v1_alt	202715	203023	PRAMEF5	2	NM_001013407
chr1_KI270766v1_alt	203690	204271	PRAMEF5	3	NM_001013407
chr1_KI270766v1_alt	206018	206903	PRAMEF5	4	NM_001013407
chr1_KI270766v1_alt	197680	197743	PRAMEF6	1	NM_001010889
chr1_KI270766v1_alt	202715	203023	PRAMEF6	2	NM_001010889
chr1_KI270766v1_alt	203690	204271	PRAMEF6	3	NM_001010889
chr1_KI270766v1_alt	206018	206782	PRAMEF6	4	NM_001010889
chr1_KI270766v1_alt	199792	199902	PRAMEF27	1	NM_001300891
chr1_KI270766v1_alt	202715	203023	PRAMEF27	2	NM_001300891
chr1_KI270766v1_alt	203690	204271	PRAMEF27	3	NM_001300891
chr1_KI270766v1_alt	206018	206903	PRAMEF27	4	NM_001300891
chr1_KI270766v1_alt	199848	199902	PRAMEF4	1	NM_001009611
chr1_KI270766v1_alt	202715	203023	PRAMEF4	2	NM_001009611
chr1_KI270766v1_alt	203690	204271	PRAMEF4	3	NM_001009611
chr1_KI270766v1_alt	206018	206903	PRAMEF4	4	NM_001009611
chr1_KI270766v1_alt	247000	247054	PRAMEF10	1	NM_001039361
chr1_KI270766v1_alt	249398	249709	PRAMEF10	2	NM_001039361
chr1_KI270766v1_alt	250106	250684	PRAMEF10	3	NM_001039361
chr1_KI270766v1_alt	251797	252375	PRAMEF10	4	NM_001039361
chr1_KI270766v1_alt	247007	247054	PRAMEF33	1	NM_001291381
chr1_KI270766v1_alt	249398	249709	PRAMEF33	2	NM_001291381
chr1_KI270766v1_alt	250106	250684	PRAMEF33	3	NM_001291381
chr1_KI270766v1_alt	251797	252375	PRAMEF33	4	NM_001291381
chr1_KI270766v1_alt	60396	62107	HNRNPCL4	1	NM_001302551
chr1_KI270766v1_alt	62336	62397	HNRNPCL2	1	NM_001136561
chr1_KI270766v1_alt	61031	62124	HNRNPCL2	2	NM_001136561
chr1_KI270766v1_alt	98401	98709	PRAMEF25	1	NM_001310134
chr1_KI270766v1_alt	97143	97724	PRAMEF25	2	NM_001310134
chr1_KI270766v1_alt	94344	95391	PRAMEF25	3	NM_001310134
chr1_KI270766v1_alt	98401	98709	PRAMEF26	1	NM_001306072
chr1_KI270766v1_alt	97143	97724	PRAMEF26	2	NM_001306072
chr1_KI270766v1_alt	94498	95391	PRAMEF26	3	NM_001306072
chr1_KI270766v1_alt	109512	111224	HNRNPCL4	1	NM_001302551
chr1_KI270766v1_alt	111455	111616	HNRNPCL3	1	NM_001382358
chr1_KI270766v1_alt	109512	111241	HNRNPCL3	2	NM_001382358
chr1_KI270766v1_alt	144791	144868	PRAMEF13	1	NM_001291380
chr1_KI270766v1_alt	142762	143073	PRAMEF13	2	NM_001291380
chr1_KI270766v1_alt	141787	142365	PRAMEF13	3	NM_001291380
chr1_KI270766v1_alt	139647	140840	PRAMEF13	4	NM_001291380
chr1_KI270766v1_alt	144791	144852	PRAMEF2	1	NM_023014
chr1_KI270766v1_alt	142762	143073	PRAMEF2	2	NM_023014
chr1_KI270766v1_alt	142032	142365	PRAMEF2	3	NM_023014
chr1_KI270766v1_alt	141787	142027	PRAMEF2	4	NM_023014
chr1_KI270766v1_alt	140152	140840	PRAMEF2	5	NM_023014
chr1_KI270766v1_alt	169288	169622	PRAMEF18	1	NM_001099850
chr1_KI270766v1_alt	168323	168901	PRAMEF18	2	NM_001099850
chr1_KI270766v1_alt	166163	167373	PRAMEF18	3	NM_001099850
chr1_KI270766v1_alt	228565	228605	PRAMEF8	1	NM_001012276
chr1_KI270766v1_alt	227273	227584	PRAMEF8	2	NM_001012276
chr1_KI270766v1_alt	226315	226890	PRAMEF8	3	NM_001012276
chr1_KI270766v1_alt	224772	225400	PRAMEF8	4	NM_001012276
chr1_KI270766v1_alt	228565	228605	PRAMEF7	1	NM_001012277
chr1_KI270766v1_alt	227273	227584	PRAMEF7	2	NM_001012277
chr1_KI270766v1_alt	226315	226890	PRAMEF7	3	NM_001012277
chr1_KI270766v1_alt	224772	225400	PRAMEF7	4	NM_001012277
chr1_KI270892v1_alt	9555	10601	OR2T4	1	NM_001004696
chr1_KI270892v1_alt	35923	36849	OR2T6	1	NM_001005471
chr1_KI270892v1_alt	56201	57310	OR2T1	1	NM_030904
chr1_KI270892v1_alt	103216	104190	OR2T2	1	NM_001004136
chr1_KI270892v1_alt	123769	124725	OR2T3	1	NM_001005495
chr1_KI270892v1_alt	139007	141531	OR2T5	1	NM_001004697
chr2_GL383522v1_alt	1110	1172	NOSTRIN	1	NM_001039724
chr2_GL383522v1_alt	3865	3963	NOSTRIN	2	NM_001039724
chr2_GL383522v1_alt	12630	12755	NOSTRIN	3	NM_001039724
chr2_GL383522v1_alt	20722	20820	NOSTRIN	4	NM_001039724
chr2_GL383522v1_alt	20917	21042	NOSTRIN	5	NM_001039724
chr2_GL383522v1_alt	24990	25098	NOSTRIN	6	NM_001039724
chr2_GL383522v1_alt	26331	26419	NOSTRIN	7	NM_001039724
chr2_GL383522v1_alt	29153	29278	NOSTRIN	8	NM_001039724
chr2_GL383522v1_alt	30437	30551	NOSTRIN	9	NM_001039724
chr2_GL383522v1_alt	31602	31691	NOSTRIN	10	NM_001039724
chr2_GL383522v1_alt	34474	35154	NOSTRIN	11	NM_001039724
chr2_GL383522v1_alt	87918	88176	G6PC2	1	NM_021176
chr2_GL383522v1_alt	89072	89181	G6PC2	2	NM_021176
chr2_GL383522v1_alt	91132	91243	G6PC2	3	NM_021176
chr2_GL383522v1_alt	93291	93406	G6PC2	4	NM_021176
chr2_GL383522v1_alt	94195	96627	G6PC2	5	NM_021176
chr2_GL383522v1_alt	76945	77057	SPC25	1	NM_020675
chr2_GL383522v1_alt	76014	76160	SPC25	2	NM_020675
chr2_GL383522v1_alt	75853	75918	SPC25	3	NM_020675
chr2_GL383522v1_alt	63865	64011	SPC25	4	NM_020675
chr2_GL383522v1_alt	62699	62803	SPC25	5	NM_020675
chr2_GL383522v1_alt	60212	60310	SPC25	6	NM_020675
chr2_GL383522v1_alt	57520	58185	SPC25	7	NM_020675
chr2_GL383522v1_alt	122857	123061	ABCB11	1	NM_003742
chr2_GL383522v1_alt	121811	122052	ABCB11	2	NM_003742
chr2_GL383522v1_alt	119004	119160	ABCB11	3	NM_003742
chr2_GL383522v1_alt	117292	117489	ABCB11	4	NM_003742
chr2_GL383522v1_alt	113783	113989	ABCB11	5	NM_003742
chr2_GL383522v1_alt	111284	111430	ABCB11	6	NM_003742
chr2_GL383522v1_alt	107408	110449	ABCB11	7	NM_003742
chr2_GL582966v2_alt	3214	3320	KIF5C	1	NM_004522
chr2_GL582966v2_alt	7541	7589	KIF5C	2	NM_004522
chr2_GL582966v2_alt	7866	7921	KIF5C	3	NM_004522
chr2_GL582966v2_alt	8604	8691	KIF5C	4	NM_004522
chr2_GL582966v2_alt	12830	12954	KIF5C	5	NM_004522
chr2_GL582966v2_alt	15769	15873	KIF5C	6	NM_004522
chr2_GL582966v2_alt	16244	16392	KIF5C	7	NM_004522
chr2_GL582966v2_alt	33987	34135	KIF5C	8	NM_004522
chr2_GL582966v2_alt	45348	45523	KIF5C	9	NM_004522
chr2_GL582966v2_alt	50934	51002	KIF5C	10	NM_004522
chr2_GL582966v2_alt	53367	53573	KIF5C	11	NM_004522
chr2_GL582966v2_alt	55632	55778	KIF5C	12	NM_004522
chr2_GL582966v2_alt	63022	63210	KIF5C	13	NM_004522
chr2_GL582966v2_alt	66433	66550	KIF5C	14	NM_004522
chr2_GL582966v2_alt	69276	69352	KIF5C	15	NM_004522
chr2_GL582966v2_alt	70412	70521	KIF5C	16	NM_004522
chr2_GL582966v2_alt	72435	72536	KIF5C	17	NM_004522
chr2_GL582966v2_alt	72734	72794	KIF5C	18	NM_004522
chr2_GL582966v2_alt	77405	77476	KIF5C	19	NM_004522
chr2_GL582966v2_alt	79975	80079	KIF5C	20	NM_004522
chr2_GL582966v2_alt	82147	82363	KIF5C	21	NM_004522
chr2_GL582966v2_alt	83582	83695	KIF5C	22	NM_004522
chr2_GL582966v2_alt	95090	96131	KIF5C	23	NM_004522
chr2_KI270769v1_alt	9876	9996	TRAPPC12	1	NM_016030
chr2_KI270769v1_alt	31941	32054	TRAPPC12	2	NM_016030
chr2_KI270769v1_alt	34589	34727	TRAPPC12	3	NM_016030
chr2_KI270769v1_alt	53248	53360	TRAPPC12	4	NM_016030
chr2_KI270769v1_alt	67091	67163	TRAPPC12	5	NM_016030
chr2_KI270769v1_alt	69733	69806	TRAPPC12	6	NM_016030
chr2_KI270769v1_alt	75067	75165	TRAPPC12	7	NM_016030
chr2_KI270769v1_alt	87165	87265	TRAPPC12	8	NM_016030
chr2_KI270769v1_alt	88316	88403	TRAPPC12	9	NM_016030
chr2_KI270769v1_alt	88689	89035	TRAPPC12	10	NM_016030
chr2_KI270769v1_alt	110284	110465	ADI1	1	NM_018269
chr2_KI270769v1_alt	106836	108552	ADI1	2	NM_018269
chr2_KI270773v1_alt	4168	4295	SNTG2	1	NM_018968
chr2_KI270773v1_alt	35051	35180	SNTG2	2	NM_018968
chr2_KI270773v1_alt	36901	36939	SNTG2	3	NM_018968
chr2_KI270773v1_alt	44490	44606	SNTG2	4	NM_018968
chr2_KI270773v1_alt	56533	56604	SNTG2	5	NM_018968
chr2_KI270773v1_alt	64528	64734	SNTG2	6	NM_018968
chr2_KI270774v1_alt	96661	96743	TPO	1	NM_001206744
chr2_KI270774v1_alt	97606	97700	TPO	2	NM_001206744
chr2_KI270774v1_alt	106165	106249	TPO	3	NM_001206744
chr2_KI270774v1_alt	116372	116541	TPO	4	NM_001206744
chr2_KI270774v1_alt	119186	119318	TPO	5	NM_001206744
chr2_KI270774v1_alt	136202	136331	TPO	6	NM_001206744
chr2_KI270774v1_alt	138581	138787	TPO	7	NM_001206744
chr2_KI270774v1_alt	159117	159635	TPO	8	NM_001206744
chr2_KI270774v1_alt	166967	167225	TPO	9	NM_001206744
chr2_KI270774v1_alt	170192	170362	TPO	10	NM_001206744
chr2_KI270774v1_alt	176173	176410	TPO	11	NM_001206744
chr2_KI270774v1_alt	178360	178568	TPO	12	NM_001206744
chr2_KI270774v1_alt	178966	179136	TPO	13	NM_001206744
chr2_KI270774v1_alt	186319	186450	TPO	14	NM_001206744
chr2_KI270774v1_alt	199254	199353	TPO	15	NM_001206744
chr2_KI270774v1_alt	222965	223095	TPO	16	NM_001206744
chr2_KI270776v1_alt	11161	11252	GAL3ST2	1	NM_022134
chr2_KI270776v1_alt	13879	14134	GAL3ST2	2	NM_022134
chr2_KI270776v1_alt	15443	16385	GAL3ST2	3	NM_022134
chr2_KI270776v1_alt	21291	21372	NEU4	1	NM_001167600
chr2_KI270776v1_alt	26580	26783	NEU4	2	NM_001167600
chr2_KI270776v1_alt	26990	27245	NEU4	3	NM_001167600
chr2_KI270776v1_alt	28149	29511	NEU4	4	NM_001167600
chr2_KI270776v1_alt	81827	82012	RTP5	1	NM_173821
chr2_KI270776v1_alt	83812	85921	RTP5	2	NM_173821
chr2_KI270776v1_alt	70861	70992	PDCD1	1	NM_005018
chr2_KI270776v1_alt	64719	65078	PDCD1	2	NM_005018
chr2_KI270776v1_alt	64296	64451	PDCD1	3	NM_005018
chr2_KI270776v1_alt	64047	64081	PDCD1	4	NM_005018
chr2_KI270776v1_alt	61982	63395	PDCD1	5	NM_005018
chr2_KI270776v1_alt	112456	112562	FAM240C	1	NM_001382368
chr2_KI270776v1_alt	109284	109432	FAM240C	2	NM_001382368
chr2_KI270776v1_alt	106086	106437	FAM240C	3	NM_001382368
chr3_GL383526v1_alt	155100	155346	AADACL2	1	NM_207365
chr3_GL383526v1_alt	161819	162041	AADACL2	2	NM_207365
chr3_GL383526v1_alt	165266	165335	AADACL2	3	NM_207365
chr3_GL383526v1_alt	166682	166853	AADACL2	4	NM_207365
chr3_GL383526v1_alt	178165	180671	AADACL2	5	NM_207365
chr3_JH636055v2_alt	141534	141917	TAMM41	1	NM_001284401
chr3_JH636055v2_alt	144208	144390	TAMM41	2	NM_001284401
chr3_JH636055v2_alt	149105	149197	TAMM41	3	NM_001284401
chr3_JH636055v2_alt	158555	158705	TAMM41	4	NM_001284401
chr3_JH636055v2_alt	171082	171227	TAMM41	5	NM_001284401
chr3_KI270777v1_alt	1179	1280	DHX36	1	NM_020865
chr3_KI270777v1_alt	1374	1464	DHX36	2	NM_020865
chr3_KI270777v1_alt	4325	4445	DHX36	3	NM_020865
chr3_KI270777v1_alt	5144	5296	DHX36	4	NM_020865
chr3_KI270777v1_alt	5687	9497	DHX36	5	NM_020865
chr3_KI270777v1_alt	163701	163830	ARHGEF26	1	NM_015595
chr3_KI270777v1_alt	162145	163278	ARHGEF26	2	NM_015595
chr3_KI270777v1_alt	160771	160810	ARHGEF26	3	NM_015595
chr3_KI270777v1_alt	155501	155646	ARHGEF26	4	NM_015595
chr3_KI270777v1_alt	135775	135831	ARHGEF26	5	NM_015595
chr3_KI270777v1_alt	132288	132448	ARHGEF26	6	NM_015595
chr3_KI270777v1_alt	94204	94356	ARHGEF26	7	NM_015595
chr3_KI270777v1_alt	90623	90752	ARHGEF26	8	NM_015595
chr3_KI270777v1_alt	87325	87399	ARHGEF26	9	NM_015595
chr3_KI270777v1_alt	64085	64174	ARHGEF26	10	NM_015595
chr3_KI270777v1_alt	56033	56187	ARHGEF26	11	NM_015595
chr3_KI270777v1_alt	41464	41673	ARHGEF26	12	NM_015595
chr3_KI270777v1_alt	28860	28927	ARHGEF26	13	NM_015595
chr3_KI270777v1_alt	27219	27323	ARHGEF26	14	NM_015595
chr3_KI270777v1_alt	24218	26712	ARHGEF26	15	NM_015595
chr3_KI270779v1_alt	91475	91580	MUC20	1	NM_001282506
chr3_KI270779v1_alt	95177	97069	MUC20	2	NM_001282506
chr3_KI270779v1_alt	100145	100236	MUC20	3	NM_001282506
chr3_KI270779v1_alt	103647	104048	MUC20	4	NM_001282506
chr3_KI270779v1_alt	189556	189749	MUC4	1	NM_018406
chr3_KI270779v1_alt	169070	169320	MUC4	2	NM_018406
chr3_KI270779v1_alt	166378	169054	MUC4	3	NM_018406
chr3_KI270779v1_alt	165893	166329	MUC4	4	NM_018406
chr3_KI270779v1_alt	165542	165743	MUC4	5	NM_018406
chr3_KI270779v1_alt	165466	165527	MUC4	6	NM_018406
chr3_KI270779v1_alt	165256	165465	MUC4	7	NM_018406
chr3_KI270779v1_alt	164597	165099	MUC4	8	NM_018406
chr3_KI270779v1_alt	164323	164548	MUC4	9	NM_018406
chr3_KI270779v1_alt	163978	164178	MUC4	10	NM_018406
chr3_KI270779v1_alt	163546	163785	MUC4	11	NM_018406
chr3_KI270779v1_alt	163363	163497	MUC4	12	NM_018406
chr3_KI270779v1_alt	162472	163218	MUC4	13	NM_018406
chr3_KI270779v1_alt	161804	162213	MUC4	14	NM_018406
chr3_KI270779v1_alt	160742	161035	MUC4	15	NM_018406
chr3_KI270779v1_alt	160522	160693	MUC4	16	NM_018406
chr3_KI270779v1_alt	160234	160377	MUC4	17	NM_018406
chr3_KI270779v1_alt	159830	159993	MUC4	18	NM_018406
chr3_KI270779v1_alt	159322	159493	MUC4	19	NM_018406
chr3_KI270779v1_alt	158612	158841	MUC4	20	NM_018406
chr3_KI270779v1_alt	157958	158131	MUC4	21	NM_018406
chr3_KI270779v1_alt	157411	157477	MUC4	22	NM_018406
chr3_KI270779v1_alt	157128	157362	MUC4	23	NM_018406
chr3_KI270779v1_alt	156725	156839	MUC4	24	NM_018406
chr3_KI270779v1_alt	156097	156292	MUC4	25	NM_018406
chr3_KI270779v1_alt	155731	155856	MUC4	26	NM_018406
chr3_KI270779v1_alt	155573	155634	MUC4	27	NM_018406
chr3_KI270779v1_alt	154701	154849	MUC4	28	NM_018406
chr3_KI270779v1_alt	154039	154268	MUC4	29	NM_018406
chr3_KI270779v1_alt	153773	153990	MUC4	30	NM_018406
chr3_KI270779v1_alt	153772	153772	MUC4	31	NM_018406
chr3_KI270779v1_alt	153232	153530	MUC4	32	NM_018406
chr3_KI270779v1_alt	152725	152991	MUC4	33	NM_018406
chr3_KI270779v1_alt	152509	152580	MUC4	34	NM_018406
chr3_KI270779v1_alt	152207	152364	MUC4	35	NM_018406
chr3_KI270779v1_alt	151661	152110	MUC4	36	NM_018406
chr3_KI270779v1_alt	151381	151618	MUC4	37	NM_018406
chr3_KI270779v1_alt	150599	150804	MUC4	38	NM_018406
chr3_KI270779v1_alt	150108	150264	MUC4	39	NM_018406
chr3_KI270779v1_alt	144728	144861	MUC4	40	NM_018406
chr3_KI270779v1_alt	142149	142313	MUC4	41	NM_018406
chr3_KI270779v1_alt	140713	140868	MUC4	42	NM_018406
chr3_KI270779v1_alt	139519	139649	MUC4	43	NM_018406
chr3_KI270779v1_alt	137160	137248	MUC4	44	NM_018406
chr3_KI270779v1_alt	135767	135946	MUC4	45	NM_018406
chr3_KI270779v1_alt	135494	135619	MUC4	46	NM_018406
chr3_KI270779v1_alt	134542	134661	MUC4	47	NM_018406
chr3_KI270779v1_alt	133930	134138	MUC4	48	NM_018406
chr3_KI270779v1_alt	133352	133442	MUC4	49	NM_018406
chr3_KI270779v1_alt	132584	132751	MUC4	50	NM_018406
chr3_KI270779v1_alt	131981	132082	MUC4	51	NM_018406
chr3_KI270779v1_alt	131381	131614	MUC4	52	NM_018406
chr3_KI270779v1_alt	129621	129758	MUC4	53	NM_018406
chr3_KI270779v1_alt	127644	127825	MUC4	54	NM_018406
chr3_KI270779v1_alt	124710	124869	MUC4	55	NM_018406
chr3_KI270779v1_alt	123548	123727	MUC4	56	NM_018406
chr3_KI270779v1_alt	122870	122943	MUC4	57	NM_018406
chr3_KI270779v1_alt	121704	121768	MUC4	58	NM_018406
chr3_KI270779v1_alt	121386	121609	MUC4	59	NM_018406
chr3_KI270779v1_alt	119399	119561	MUC4	60	NM_018406
chr3_KI270779v1_alt	117268	117877	MUC4	61	NM_018406
chr3_KI270782v1_alt	2915	3102	BDH1	1	NM_203314
chr3_KI270782v1_alt	4170	4321	BDH1	2	NM_203314
chr3_KI270782v1_alt	12397	12522	BDH1	3	NM_203314
chr3_KI270782v1_alt	25322	25394	BDH1	4	NM_203314
